SEASON,TEAM_NAME,Stats,Values,Norm_Values
2223,Southampton,Blocked Shots/Game,4.34210526315789,0.68178092800441
2223,"Nott'ham Forest",Clearances/Game,24.8421052631579,0.867199999999999
2223,"Nott'ham Forest",Fouls Made/Game,11.7105263157895,0.183333333333319
2223,"Nott'ham Forest",Conceded/Game,1.78947368421053,0.22222222222222
2223,"Nott'ham Forest",xG Against/Game,1.69,8.69565217391305e-02
2223,"Nott'ham Forest",Tackles Attempted/Game,17.3421052631579,0.509485094850949
2223,"Nott'ham Forest",Tackles Won (%),58.7253414264036,0.614634146341468
2223,"Nott'ham Forest",Interceptions/Game,9.18421052631579,0.773584905660378
2223,"Nott'ham Forest",Blocked Shots/Game,4.10526315789474,0.572047502879834
2223,Fulham,Clearances/Game,19.7105263157895,0.5552
2223,Fulham,Fouls Made/Game,10.8157894736842,0.466666666666665
2223,Fulham,Conceded/Game,1.39473684210526,0.555555555555559
2223,Fulham,xG Against/Game,1.68,9.78260869565218e-02
2223,Fulham,Tackles Attempted/Game,16.3947368421053,0.411924119241195
2223,Fulham,Tackles Won (%),56.0192616372392,0.570731707317077
2223,Fulham,Interceptions/Game,8.94736842105263,0.481132075471699
2223,Fulham,Blocked Shots/Game,3.28947368421053,0.281550343104258
2223,AVERAGE,Clearances/Game,19.4763157894737,0.540959999999998
2223,AVERAGE,Fouls Made/Game,10.7828947368421,0.47708333333333
2223,AVERAGE,Conceded/Game,1.42631578947368,0.52888888888889
2223,AVERAGE,xG Against/Game,1.4215,0.378804347826087
2223,AVERAGE,Tackles Attempted/Game,16.9842105263158,0.472628726287262
2223,AVERAGE,Tackles Won (%),58.3351377179639,0.568780487804881
2223,AVERAGE,Interceptions/Game,8.93684210526315,0.572169811320755
2223,AVERAGE,Blocked Shots/Game,3.54342105263158,0.530159207682654
