SEASON,TEAM_NAME,Stats,Values,Norm_Values
2223,Fulham,Shots/Game,11.0526315789474,0.248995983935748
2223,Fulham,Shots On Target (%),32.6190476190476,0.496791580310075
2223,Fulham,Take_ons Attempted/Game,15.5789473684211,8.71212121212214e-02
2223,Fulham,Crosses into Pen Area,97,0.87037037037037
2223,AVERAGE,Pass Completion (%),78.5703777042802,0.490848127794061
2223,AVERAGE,Fouls Against/Game,10.3434210526316,0.477860696517415
2223,AVERAGE,Goals/Game,1.42631578947368,0.368253968253967
2223,AVERAGE,NpxG/Game,1.321,0.428125
2223,AVERAGE,Shots/Game,12.5131578947368,0.471887550200804
2223,AVERAGE,Shots On Target (%),33.0859832443814,0.553670942852369
2223,AVERAGE,Take_ons Attempted/Game,18.3513157894737,0.486174242424246
2223,AVERAGE,Crosses into Pen Area,72.2,0.411111111111111
