MATCH_ID,PERIOD_ID,TIME_SECONDS,NEW_TIME_SECONDS,ORIGINAL_EVENT_ID,TEAM_WS_ID,PLAYER_WS_ID,CARD_TYPE
1729190,1,1678.0,1678.0,2575701453,174,315543.0,Yellow
1729190,1,2971.0,2971.0,2575710945,13,388650.0,Yellow
1729190,2,4803.0,5223.0,2575734875,174,344073.0,Yellow
1729190,2,5474.0,5894.0,2575739923,13,322036.0,Yellow
1729191,2,4456.0,4816.0,2575513949,167,,Yellow
1729191,2,5630.0,5990.0,2575520271,184,420145.0,Red
1729192,1,2293.0,2293.0,2575816529,29,322596.0,Yellow
1729192,2,2897.0,3017.0,2575849957,29,69517.0,Yellow
1729192,2,5202.0,5322.0,2575927241,29,101955.0,Yellow
1729192,2,5584.0,5704.0,2575940149,29,319756.0,Yellow
1729192,2,5775.0,5895.0,2575946359,183,342842.0,Yellow
1729193,1,372.0,372.0,2575753527,211,298694.0,Yellow
1729193,1,2574.0,2574.0,2575827133,211,425142.0,Yellow
1729193,2,3037.0,3157.0,2575855757,95,379632.0,Yellow
1729193,2,3519.0,3639.0,2575873193,95,399955.0,Yellow
1729194,1,1774.0,1774.0,2575799579,170,29463.0,Yellow
1729194,2,5183.0,5303.0,2575930737,170,145996.0,Yellow
1729194,2,5456.0,5576.0,2575940099,170,,Yellow
1729195,1,949.0,949.0,2575775393,163,416209.0,Yellow
1729195,2,3399.0,3519.0,2575871823,163,326642.0,Yellow
1729195,2,5103.0,5223.0,2575928663,163,425353.0,Yellow
1729196,1,348.0,348.0,2575996723,24,337883.0,Yellow
1729196,1,1894.0,1894.0,2576010475,24,89925.0,Yellow
1729196,1,3194.0,3194.0,2576034459,24,102248.0,Yellow
1729196,1,3219.0,3219.0,2576035651,23,379732.0,Yellow
1729196,2,2825.0,3545.0,2576060769,24,322043.0,Yellow
1729196,2,3150.0,3870.0,2576066253,23,349669.0,Yellow
1729196,2,4003.0,4723.0,2576074775,23,338780.0,Yellow
1729196,2,5471.0,6191.0,2576097525,23,343501.0,Yellow
1729197,1,1525.0,1525.0,2576603765,30,147863.0,Yellow
1729197,1,2101.0,2101.0,2576614001,30,322655.0,Yellow
1729197,1,2110.0,2110.0,2576614357,30,137015.0,Yellow
1729197,1,2638.0,2638.0,2576622431,30,364215.0,Yellow
1729197,2,3705.0,4425.0,2576662625,189,402367.0,Yellow
1729198,1,214.0,214.0,2576724483,15,410639.0,Yellow
1729198,1,1896.0,1896.0,2576748791,15,369430.0,Yellow
1729198,1,1897.0,1897.0,2576748811,26,235755.0,Yellow
1729198,2,4035.0,4515.0,2576799761,26,318871.0,Yellow
1729198,2,5089.0,5569.0,2576814261,15,426050.0,Yellow
1729198,2,5320.0,5800.0,2576817003,26,345319.0,Yellow
1729199,1,1017.0,1017.0,2577374609,32,340105.0,Yellow
1729199,1,1620.0,1620.0,2577380101,161,123481.0,Yellow
1729199,1,2071.0,2071.0,2577384915,161,355401.0,Yellow
1729199,1,2639.0,2639.0,2577390743,32,118244.0,Yellow
1729199,2,4128.0,4308.0,2577413133,161,337916.0,Yellow
1729199,2,5805.0,5985.0,2577422213,161,,Yellow
1729200,1,2401.0,2401.0,2578949237,189,402367.0,Yellow
1729200,1,2823.0,2823.0,2578964617,170,85006.0,Yellow
1729200,2,3625.0,3805.0,2579008215,189,229562.0,Yellow
1729200,2,3785.0,3965.0,2579016047,170,85006.0,SecondYellow
1729200,2,3801.0,3981.0,2579015149,170,135724.0,Yellow
1729200,2,3970.0,4150.0,2579019809,170,,Yellow
1729200,2,5084.0,5264.0,2579052905,170,322774.0,Yellow
1729201,1,2142.0,2142.0,2599384119,95,329328.0,Yellow
1729201,2,3518.0,3818.0,2599440385,95,141510.0,Yellow
1729201,2,3946.0,4246.0,2599448869,184,135865.0,Yellow
1729201,2,5461.0,5761.0,2599483287,95,365244.0,Yellow
1729201,2,5532.0,5832.0,2599485473,95,243249.0,Yellow
1729201,2,5633.0,5933.0,2599487535,184,107462.0,Yellow
1729202,1,482.0,482.0,2578885839,26,114147.0,Yellow
1729202,1,926.0,926.0,2578901685,183,357073.0,Yellow
1729202,1,1553.0,1553.0,2578921985,183,400610.0,Yellow
1729202,1,2097.0,2097.0,2578938073,183,76202.0,Yellow
1729202,2,3436.0,3736.0,2579005309,26,345319.0,Red
1729203,1,1570.0,1570.0,2580471261,162,67491.0,Yellow
1729203,2,3544.0,3724.0,2580498241,13,377283.0,Yellow
1729203,2,3986.0,4166.0,2580501587,13,377283.0,SecondYellow
1729203,2,5452.0,5632.0,2580510367,162,374993.0,Yellow
1729203,2,5592.0,5772.0,2580511075,13,326413.0,Yellow
1729204,2,2951.0,3911.0,2601295721,170,322774.0,Yellow
1729204,2,4343.0,5303.0,2601348823,163,138695.0,Yellow
1729204,2,5426.0,6386.0,2601384095,163,90324.0,Yellow
1729205,1,1104.0,1104.0,2601006543,95,134360.0,Yellow
1729205,1,1985.0,1985.0,2601015501,95,263188.0,Yellow
1729205,1,2274.0,2274.0,2601019989,30,303096.0,Yellow
1729205,1,2894.0,2894.0,2601030429,30,303096.0,SecondYellow
1729205,2,4053.0,4353.0,2601064147,30,101859.0,Yellow
1729206,1,564.0,564.0,2601146297,189,402367.0,Yellow
1729206,2,2834.0,3014.0,2601265567,189,101856.0,Yellow
1729206,2,3879.0,4059.0,2601305879,189,372724.0,Yellow
1729206,2,4005.0,4185.0,2601310879,189,298689.0,Yellow
1729206,2,4718.0,4898.0,2601337609,189,119822.0,Yellow
1729207,1,950.0,950.0,2602118177,29,101955.0,Yellow
1729207,1,953.0,953.0,2602118203,23,338780.0,Yellow
1729207,1,2065.0,2065.0,2602146575,29,69517.0,Yellow
1729207,2,3971.0,4151.0,2602209201,23,303924.0,Yellow
1729207,2,4144.0,4324.0,2602212847,29,319756.0,Yellow
1729207,2,4731.0,4911.0,2602228483,23,342811.0,Yellow
1729208,1,326.0,326.0,2602099425,24,331790.0,Yellow
1729208,1,1641.0,1641.0,2602134653,161,73063.0,Yellow
1729208,1,1730.0,1730.0,2602136937,24,318449.0,Yellow
1729208,2,3670.0,3970.0,2602203245,161,123481.0,Yellow
1729208,2,3975.0,4275.0,2602209715,161,296363.0,Yellow
1729208,2,5584.0,5884.0,2602249787,161,123481.0,SecondYellow
1729208,2,6206.0,6506.0,2602486065,161,377271.0,Yellow
1729209,1,2029.0,2029.0,2606023867,183,399826.0,Yellow
1729209,1,2495.0,2495.0,2606045571,161,362758.0,Yellow
1729209,1,2790.0,2790.0,2606058959,183,410998.0,Yellow
1729209,1,2835.0,2835.0,2606060005,161,368310.0,Yellow
1729209,2,3184.0,3484.0,2606096759,183,136456.0,Red
1729209,2,3227.0,3527.0,2606098385,161,262854.0,Yellow
1729209,2,4936.0,5236.0,2606161633,161,386612.0,Yellow
1729209,2,5315.0,5615.0,2606175699,161,337916.0,Yellow
1729209,2,5447.0,5747.0,2606179801,161,94868.0,Yellow
1729210,2,3228.0,3408.0,2607155341,29,101955.0,Yellow
1729211,1,1915.0,1915.0,2606020289,184,321020.0,Yellow
1729211,1,2493.0,2493.0,2606046395,184,135865.0,Yellow
1729211,1,2767.0,2767.0,2606058049,184,273292.0,Yellow
1729211,2,2738.0,3038.0,2606083895,189,321085.0,Yellow
1729211,2,3134.0,3434.0,2606098449,189,404109.0,Yellow
1729211,2,3657.0,3957.0,2606119637,189,,Yellow
1729211,2,4109.0,4409.0,2606135789,189,339674.0,Yellow
1729211,2,4650.0,4950.0,2606154665,184,135865.0,SecondYellow
1729211,2,5068.0,5368.0,2606170825,189,298689.0,Yellow
1729211,2,5529.0,5829.0,2606185671,189,320575.0,Yellow
1729212,1,426.0,426.0,2606236853,15,395692.0,Yellow
1729212,1,606.0,606.0,2606240621,13,273257.0,Yellow
1729212,1,2635.0,2635.0,2606277639,15,28550.0,Yellow
1729212,2,4226.0,4406.0,2606324439,15,363496.0,Yellow
1729212,2,5306.0,5486.0,2606341603,13,345845.0,Yellow
1729212,2,5415.0,5595.0,2606343627,13,322036.0,Yellow
1729212,2,5878.0,6058.0,2606378199,13,,Yellow
1729213,1,1063.0,1063.0,2605816507,31,8166.0,Yellow
1729213,1,1863.0,1863.0,2605823483,31,131464.0,Yellow
1729213,1,2198.0,2198.0,2605828903,31,8166.0,SecondYellow
1729213,2,2997.0,3177.0,2605860471,26,345957.0,Yellow
1729213,2,3955.0,4135.0,2605873815,31,,Yellow
1729214,1,2120.0,2120.0,2606033909,211,122926.0,Yellow
1729214,1,2273.0,2273.0,2606041039,167,303139.0,Yellow
1729214,2,3726.0,4026.0,2606128637,167,297390.0,Yellow
1729214,2,3828.0,4128.0,2606131999,211,382241.0,Yellow
1729214,2,5037.0,5337.0,2606174691,167,113069.0,Yellow
1729214,2,5684.0,5984.0,2606193609,167,297390.0,SecondYellow
1729215,1,1691.0,1691.0,2606014501,162,328096.0,Yellow
1729215,1,2328.0,2328.0,2606041307,23,342811.0,Yellow
1729215,1,2970.0,2970.0,2606067535,23,83078.0,Yellow
1729215,1,2986.0,2986.0,2606067977,162,317504.0,Yellow
1729215,2,3553.0,3913.0,2606121557,162,389579.0,Yellow
1729216,2,3578.0,3758.0,2606115377,174,328075.0,Yellow
1729216,2,4905.0,5085.0,2606162921,174,332867.0,Yellow
1729216,2,5849.0,6029.0,2606193161,174,445424.0,Yellow
1729217,1,2205.0,2205.0,2606400267,163,396317.0,Yellow
1729217,1,2691.0,2691.0,2606405517,163,298687.0,Yellow
1729217,2,3694.0,4114.0,2606432927,163,373964.0,Yellow
1729217,2,4906.0,5326.0,2606446277,32,22079.0,Yellow
1729218,1,2073.0,2073.0,2607655295,30,101859.0,Yellow
1729218,2,5086.0,5266.0,2607689723,30,147863.0,Yellow
1729219,1,1672.0,1672.0,2609551057,184,273292.0,Yellow
1729219,2,3358.0,3598.0,2609644161,184,107462.0,Yellow
1729219,2,3982.0,4222.0,2609669091,184,419917.0,Yellow
1729219,2,4559.0,4799.0,2609690177,183,145277.0,Yellow
1729219,2,5040.0,5280.0,2609707759,183,422183.0,Yellow
1729220,2,3594.0,3834.0,2609653093,163,140667.0,Yellow
1729220,2,4169.0,4409.0,2609675439,163,354291.0,Yellow
1729220,2,5207.0,5447.0,2609713215,163,90324.0,Yellow
1729221,1,1651.0,1651.0,2610444059,24,332398.0,Yellow
1729221,2,3016.0,3136.0,2610485621,24,322043.0,Yellow
1729221,2,3167.0,3287.0,2610488527,95,399955.0,Yellow
1729221,2,4216.0,4336.0,2610507339,24,331790.0,Yellow
1729221,2,4484.0,4604.0,2610511235,95,362246.0,Yellow
1729222,2,4324.0,4504.0,2610508717,170,306581.0,Yellow
1729222,2,4656.0,4836.0,2610514571,170,403649.0,Yellow
1729222,2,5399.0,5579.0,2610529989,170,333044.0,Yellow
1729223,2,3328.0,3568.0,2609424169,189,119822.0,Yellow
1729223,2,4619.0,4859.0,2609438353,15,410175.0,Yellow
1729223,2,5075.0,5315.0,2609444143,189,404109.0,Yellow
1729223,2,5679.0,5919.0,2609453943,189,320575.0,Yellow
1729223,2,5777.0,6017.0,2609455417,189,101856.0,Yellow
1729224,2,5888.0,6068.0,2609178759,162,231135.0,Yellow
1729224,2,5908.0,6088.0,2609178839,30,379688.0,Yellow
1729224,2,5986.0,6166.0,2609178975,162,67491.0,Yellow
1729225,1,1138.0,1138.0,2610433967,26,318871.0,Yellow
1729225,1,1960.0,1960.0,2610449969,174,344073.0,Yellow
1729225,1,2973.0,2973.0,2610658981,174,,Yellow
1729225,2,3073.0,3373.0,2610490977,174,334653.0,Yellow
1729225,2,3437.0,3737.0,2610498027,26,345319.0,Yellow
1729225,2,5370.0,5670.0,2610533275,174,328075.0,Yellow
1729226,1,1517.0,1517.0,2610538149,32,260843.0,Yellow
1729226,1,2518.0,2518.0,2610553349,32,248144.0,Yellow
1729226,1,2518.0,2518.0,2610553353,167,331254.0,Yellow
1729226,2,5495.0,5795.0,2610628521,32,364315.0,Yellow
1729226,2,5555.0,5855.0,2610629741,32,123761.0,Yellow
1729227,1,1628.0,1628.0,2610369289,31,110189.0,Yellow
1729227,1,1645.0,1645.0,2610369599,29,400166.0,Yellow
1729227,2,4133.0,4493.0,2610446159,29,319756.0,Yellow
1729227,2,4559.0,4919.0,2610455435,29,137021.0,Yellow
1729227,2,4946.0,5306.0,2610463063,29,322696.0,Yellow
1729228,2,3941.0,4421.0,2609870737,23,82277.0,Yellow
1729228,2,4139.0,4619.0,2609872929,23,105171.0,Yellow
1729228,2,4876.0,5356.0,2609887021,23,83078.0,Yellow
1729228,2,4926.0,5406.0,2609888109,161,355401.0,Yellow
1729228,2,5744.0,6224.0,2609904211,23,342811.0,Yellow
1729229,1,657.0,657.0,2612907129,29,101955.0,Yellow
1729229,1,1395.0,1395.0,2612934279,189,321085.0,Yellow
1729229,2,3090.0,3570.0,2613019721,29,143595.0,Yellow
1729229,2,3158.0,3638.0,2613021723,29,,Yellow
1729229,2,3664.0,4144.0,2613037643,29,351127.0,Yellow
1729229,2,5678.0,6158.0,2613088011,29,91762.0,Yellow
1729230,1,960.0,960.0,2612921083,162,317504.0,Yellow
1729230,1,2847.0,2847.0,2612982785,162,374631.0,Yellow
1729230,1,2856.0,2856.0,2612989683,162,67491.0,Yellow
1729230,2,5392.0,5572.0,2613075207,162,133464.0,Yellow
1729230,2,5590.0,5770.0,2613080407,162,231135.0,Yellow
1729231,1,1154.0,1154.0,2612928377,211,381255.0,Yellow
1729231,1,1344.0,1344.0,2612934873,211,86441.0,Yellow
1729231,1,2572.0,2572.0,2612972787,31,80464.0,Yellow
1729231,2,3204.0,3504.0,2613020005,31,116317.0,Yellow
1729231,2,4592.0,4892.0,2613059163,31,381045.0,Yellow
1729231,2,4860.0,5160.0,2613066071,31,131464.0,Yellow
1729232,1,1829.0,1829.0,2612763513,170,306581.0,Yellow
1729232,2,3922.0,4282.0,2612813417,170,322774.0,Yellow
1729232,2,4000.0,4360.0,2612814109,32,437022.0,Yellow
1729232,2,4908.0,5268.0,2612831115,170,136824.0,Yellow
1729232,2,5079.0,5439.0,2612835073,170,333044.0,Yellow
1729232,2,5233.0,5593.0,2612838279,32,353418.0,Yellow
1729232,2,5801.0,6161.0,2612848839,170,108186.0,Yellow
1729233,1,2583.0,2583.0,2614000203,95,243249.0,Yellow
1729233,2,3191.0,3371.0,2614028679,26,345319.0,Yellow
1729233,2,4475.0,4655.0,2614049511,26,,Yellow
1729234,1,1870.0,1870.0,2612947003,183,145277.0,Yellow
1729235,1,2180.0,2180.0,2613158465,13,326413.0,Yellow
1729235,1,2188.0,2188.0,2613158659,23,349669.0,Yellow
1729235,1,2270.0,2270.0,2613160313,23,342811.0,Yellow
1729235,1,2275.0,2275.0,2613160513,23,82726.0,Yellow
1729235,2,5250.0,5550.0,2613238737,23,338780.0,Yellow
1729235,2,5420.0,5720.0,2613242091,23,415174.0,Yellow
1729236,2,3827.0,4127.0,2613871257,24,331790.0,Yellow
1729236,2,5233.0,5533.0,2613906621,174,399250.0,Yellow
1729237,1,1302.0,1302.0,2612931429,163,134244.0,Yellow
1729237,2,2902.0,3082.0,2613004475,161,73063.0,Yellow
1729237,2,3449.0,3629.0,2613021505,161,386856.0,Yellow
1729237,2,4860.0,5040.0,2613061059,161,380655.0,Yellow
1729237,2,5313.0,5493.0,2613073923,163,332143.0,Yellow
1729237,2,5350.0,5530.0,2613074707,163,,Yellow
1729238,1,1062.0,1062.0,2614589209,30,401044.0,Yellow
1729238,1,1930.0,1930.0,2614597177,30,323663.0,Red
1729238,1,2418.0,2418.0,2614601517,30,,Yellow
1729238,1,3242.0,3242.0,2614607835,15,426050.0,Yellow
1729238,1,3280.0,3280.0,2614608005,30,403859.0,Yellow
1729238,1,3288.0,3288.0,2614608033,15,421351.0,Yellow
1729238,2,3253.0,4033.0,2614615477,30,401044.0,SecondYellow
1729238,2,5104.0,5884.0,2614626273,15,403850.0,Yellow
1729238,2,5305.0,6085.0,2614627119,15,409376.0,Yellow
1729238,2,5614.0,6394.0,2614628761,15,404616.0,Yellow
1729239,2,3405.0,3825.0,2616571867,183,136456.0,Yellow
1729239,2,5046.0,5466.0,2616597805,23,105171.0,Yellow
1729239,2,5152.0,5572.0,2616600057,183,328330.0,Yellow
1729240,2,4928.0,5228.0,2616434067,13,394924.0,Red
1729240,2,5572.0,5872.0,2616455493,184,41868.0,Yellow
1729241,2,3083.0,3443.0,2617188125,170,322774.0,Yellow
1729241,2,3824.0,4184.0,2617205423,170,306581.0,Yellow
1729241,2,3925.0,4285.0,2617206493,24,148503.0,Yellow
1729241,2,4388.0,4748.0,2617217075,170,136824.0,Yellow
1729241,2,4925.0,5285.0,2617231731,24,301440.0,Yellow
1729241,2,5598.0,5958.0,2617249053,170,363077.0,Yellow
1729241,2,5750.0,6110.0,2617251879,170,135724.0,Yellow
1729242,1,2766.0,2766.0,2617160221,163,354291.0,Yellow
1729242,1,2859.0,2859.0,2617162395,211,432384.0,Yellow
1729242,2,3953.0,4253.0,2617206161,211,443004.0,Yellow
1729242,2,4088.0,4388.0,2617207887,211,135092.0,Red
1729242,2,4470.0,4770.0,2617216585,211,,Yellow
1729242,2,4577.0,4877.0,2617219613,211,436048.0,Yellow
1729242,2,5240.0,5540.0,2617243999,163,86594.0,Yellow
1729243,1,1236.0,1236.0,2617316101,15,363496.0,Yellow
1729243,1,1333.0,1333.0,2617317593,15,395692.0,Yellow
1729243,2,3357.0,3777.0,2617376337,167,388098.0,Yellow
1729243,2,3593.0,4013.0,2617380657,15,410175.0,Yellow
1729243,2,4304.0,4724.0,2617390797,167,303139.0,Yellow
1729243,2,5590.0,6010.0,2617410215,15,426050.0,Yellow
1729243,2,5591.0,6011.0,2617410219,167,113069.0,Yellow
1729243,2,5791.0,6211.0,2617412111,15,97692.0,Yellow
1729243,2,6006.0,6426.0,2617415071,15,,Yellow
1729244,1,1434.0,1434.0,2616283591,162,332403.0,Yellow
1729244,1,2792.0,2792.0,2616336047,31,116317.0,Yellow
1729244,2,5178.0,5538.0,2616448359,31,400815.0,Yellow
1729244,2,5292.0,5652.0,2616447935,31,367781.0,Yellow
1729244,2,5807.0,6167.0,2616471113,31,345516.0,Yellow
1729245,1,1761.0,1761.0,2617134271,189,101856.0,Yellow
1729245,1,1797.0,1797.0,2617135053,189,321085.0,Yellow
1729245,1,2206.0,2206.0,2617145665,26,74341.0,Yellow
1729246,2,4406.0,4526.0,2616411837,95,399955.0,Yellow
1729246,2,5529.0,5649.0,2616450121,95,134360.0,Yellow
1729246,2,5697.0,5817.0,2616455405,32,,Yellow
1729247,1,1280.0,1280.0,2617124491,29,111372.0,Yellow
1729247,2,3239.0,3419.0,2617189229,174,296319.0,Yellow
1729247,2,3546.0,3726.0,2617196065,29,400166.0,Yellow
1729247,2,3821.0,4001.0,2617202511,174,413211.0,Yellow
1729248,1,2666.0,2666.0,2616139501,30,328512.0,Yellow
1729248,1,2900.0,2900.0,2616142787,30,303096.0,Yellow
1729248,2,5339.0,5699.0,2616190999,30,303657.0,Yellow
1729248,2,5647.0,6007.0,2616195291,161,73063.0,Yellow
1729248,2,5733.0,6093.0,2616196491,161,94042.0,Yellow
1729248,2,5850.0,6210.0,2616198727,161,403693.0,Yellow
1729248,2,5851.0,6211.0,2616198829,161,355401.0,Yellow
1729249,1,2159.0,2159.0,2578540145,174,97587.0,Yellow
1729249,1,2630.0,2630.0,2578547721,174,83683.0,Yellow
1729249,1,2810.0,2810.0,2578550133,163,90324.0,Yellow
1729249,1,2841.0,2841.0,2578571661,163,,Yellow
1729249,2,4309.0,4489.0,2578585213,163,332143.0,Yellow
1729249,2,5119.0,5299.0,2578591485,163,140667.0,Yellow
1729250,1,835.0,835.0,2579724891,24,337883.0,Yellow
1729250,1,1413.0,1413.0,2579735803,31,110189.0,Yellow
1729250,1,1933.0,1933.0,2579743131,24,89925.0,Yellow
1729250,1,2924.0,2924.0,2579754891,31,107941.0,Yellow
1729250,1,3205.0,3205.0,2579757111,31,80464.0,Yellow
1729250,2,5132.0,5732.0,2579804791,31,396975.0,Yellow
1729250,2,5316.0,5916.0,2579806643,24,382363.0,Yellow
1729251,1,1946.0,1946.0,2579128153,32,331924.0,Yellow
1729251,1,2276.0,2276.0,2579133773,32,364315.0,Yellow
1729251,1,2287.0,2287.0,2579134039,32,123761.0,Yellow
1729251,2,3767.0,4007.0,2579175275,30,401044.0,Yellow
1729251,2,5956.0,6196.0,2579239711,32,,Yellow
1729252,1,1374.0,1374.0,2579270799,23,349669.0,Yellow
1729252,1,1989.0,1989.0,2579280239,23,343501.0,Yellow
1729252,2,2719.0,2959.0,2579307701,167,365409.0,Yellow
1729252,2,3162.0,3402.0,2579315819,23,201755.0,Yellow
1729252,2,3438.0,3678.0,2579320027,23,331382.0,Yellow
1729252,2,4217.0,4457.0,2579331739,23,338780.0,Yellow
1729253,1,747.0,747.0,2579848809,29,362434.0,Yellow
1729253,1,2061.0,2061.0,2579867425,29,319756.0,Yellow
1729253,1,2112.0,2112.0,2579868183,15,300426.0,Yellow
1729253,1,2380.0,2380.0,2579871883,15,410639.0,Yellow
1729253,1,2671.0,2671.0,2579876055,29,101955.0,Yellow
1729253,2,4015.0,4615.0,2579918613,29,362434.0,SecondYellow
1729253,2,4259.0,4859.0,2579921905,15,426050.0,Yellow
1729254,1,453.0,453.0,2578884671,211,71824.0,Yellow
1729254,1,996.0,996.0,2578904359,161,73063.0,Yellow
1729254,1,1077.0,1077.0,2578907143,211,4511.0,Yellow
1729254,1,1137.0,1137.0,2578909043,211,417747.0,Yellow
1729254,2,3581.0,3761.0,2579006097,211,298694.0,Yellow
1729254,2,3737.0,3917.0,2579011103,161,262854.0,Yellow
1729254,2,3792.0,3972.0,2579012675,211,373525.0,Yellow
1729254,2,4558.0,4738.0,2579035949,161,394933.0,Yellow
1729254,2,5235.0,5415.0,2579056907,161,368310.0,Yellow
1729254,2,5646.0,5826.0,2579069719,161,394933.0,SecondYellow
1729254,2,5656.0,5836.0,2579102857,211,109922.0,Yellow
1729255,1,2747.0,2747.0,2581897017,183,332419.0,Yellow
1729255,2,3148.0,3508.0,2581915003,30,303096.0,Yellow
1729255,2,3195.0,3555.0,2581915735,30,317804.0,Yellow
1729255,2,4219.0,4579.0,2581927427,30,70524.0,Yellow
1729256,1,1133.0,1133.0,2582007619,170,108186.0,Yellow
1729256,2,2998.0,3178.0,2582089507,170,396976.0,Yellow
1729256,2,3914.0,4094.0,2582124207,170,297395.0,Yellow
1729256,2,4352.0,4532.0,2582146775,170,256125.0,Yellow
1729256,2,4412.0,4592.0,2582140871,170,,Yellow
1729256,2,4765.0,4945.0,2582152285,13,,Yellow
1729256,2,4954.0,5134.0,2582158127,170,396976.0,SecondYellow
1729256,2,5984.0,6164.0,2582192463,170,145996.0,Yellow
1729258,1,1433.0,1433.0,2582238099,29,105172.0,Yellow
1729258,1,2725.0,2725.0,2582264385,29,322696.0,Yellow
1729258,2,5240.0,5540.0,2582344715,211,425142.0,Yellow
1729258,2,5286.0,5586.0,2582345627,29,255167.0,Yellow
1729259,1,2302.0,2302.0,2582964049,184,273292.0,Yellow
1729259,1,2845.0,2845.0,2582963719,184,321020.0,Yellow
1729260,1,1605.0,1605.0,2581637585,95,134360.0,Yellow
1729260,1,1759.0,1759.0,2581639605,95,243249.0,Yellow
1729260,2,4353.0,4533.0,2581684401,15,369430.0,Yellow
1729260,2,4638.0,4818.0,2581685665,95,329328.0,Yellow
1729260,2,5352.0,5532.0,2581689233,15,384134.0,Yellow
1729261,1,1703.0,1703.0,2582030699,161,403693.0,Yellow
1729261,1,2359.0,2359.0,2582050459,161,296363.0,Yellow
1729261,2,3058.0,3238.0,2582094191,161,123481.0,Yellow
1729261,2,3159.0,3339.0,2582098007,31,381045.0,Yellow
1729261,2,3718.0,3898.0,2582119273,31,367781.0,Yellow
1729261,2,4049.0,4229.0,2582130913,161,73063.0,Yellow
1729261,2,5351.0,5531.0,2582172863,31,447229.0,Yellow
1729262,1,2587.0,2587.0,2582058805,174,83683.0,Yellow
1729262,1,2761.0,2761.0,2582065353,174,332867.0,Yellow
1729262,2,3468.0,3708.0,2582110479,32,331924.0,Yellow
1729262,2,3682.0,3922.0,2582118237,174,315543.0,Yellow
1729262,2,3982.0,4222.0,2582128689,174,315714.0,Red
1729262,2,4901.0,5141.0,2582158637,32,300299.0,Yellow
1729262,2,5337.0,5577.0,2582172651,32,260843.0,Yellow
1729262,2,5740.0,5980.0,2582185775,32,123761.0,Yellow
1729262,2,5743.0,5983.0,2582185989,174,66741.0,Yellow
1729263,1,311.0,311.0,2583065549,26,318871.0,Yellow
1729263,1,1626.0,1626.0,2583087771,26,95408.0,Red
1729263,2,3020.0,3320.0,2583122479,23,83078.0,Yellow
1729263,2,5043.0,5343.0,2583149797,26,400828.0,Yellow
1729264,1,2938.0,2938.0,2582965303,163,134244.0,Yellow
1729264,2,3536.0,3896.0,2582992365,163,416209.0,Yellow
1729264,2,4619.0,4979.0,2583010527,163,373964.0,Yellow
1729264,2,4951.0,5311.0,2583017703,163,108632.0,Yellow
1729265,1,2238.0,2238.0,2586453663,32,100008.0,Yellow
1729265,1,2372.0,2372.0,2586456241,13,367185.0,Yellow
1729265,2,3888.0,4128.0,2586505465,32,340105.0,Yellow
1729265,2,4071.0,4311.0,2586507759,32,260843.0,Yellow
1729265,2,5283.0,5523.0,2586532067,13,279379.0,Yellow
1729265,2,5400.0,5640.0,2616531933,32,,Yellow
1729266,2,3030.0,3270.0,2585408901,183,362103.0,Yellow
1729266,2,3818.0,4058.0,2585437025,183,76202.0,Yellow
1729266,2,4087.0,4327.0,2585444413,189,339674.0,Yellow
1729266,2,4093.0,4333.0,2585445085,183,,Yellow
1729267,1,1374.0,1374.0,2585552827,23,349669.0,Yellow
1729267,1,2546.0,2546.0,2585574607,23,82726.0,Yellow
1729267,2,4053.0,4233.0,2585630601,23,136776.0,Yellow
1729267,2,4526.0,4706.0,2585639037,23,82277.0,Yellow
1729267,2,4961.0,5141.0,2585650549,211,386979.0,Yellow
1729267,2,5137.0,5317.0,2585655073,211,4511.0,Yellow
1729267,2,5663.0,5843.0,2585667563,211,135092.0,Yellow
1729267,2,5840.0,6020.0,2585671485,211,21683.0,Yellow
1729268,1,1646.0,1646.0,2585338837,30,403859.0,Yellow
1729268,1,2410.0,2410.0,2585364071,30,355855.0,Yellow
1729268,1,2560.0,2560.0,2585369465,184,41868.0,Yellow
1729268,2,3409.0,3769.0,2585424707,184,138929.0,Yellow
1729268,2,4387.0,4747.0,2585455763,184,353412.0,Yellow
1729268,2,4809.0,5169.0,2585468559,30,101859.0,Yellow
1729268,2,5428.0,5788.0,2585487925,184,367189.0,Yellow
1729269,1,1801.0,1801.0,2585344969,15,299272.0,Yellow
1729269,1,2138.0,2138.0,2585356753,15,426050.0,Yellow
1729269,1,2428.0,2428.0,2585366177,174,315543.0,Yellow
1729269,1,2526.0,2526.0,2585369745,15,375621.0,Yellow
1729269,2,3620.0,3980.0,2585433675,174,342830.0,Yellow
1729269,2,5114.0,5474.0,2585479599,174,379790.0,Yellow
1729269,2,5850.0,6210.0,2585498935,174,319712.0,Yellow
1729270,1,1427.0,1427.0,2586257217,161,296363.0,Yellow
1729270,1,1592.0,1592.0,2586260411,161,355401.0,Yellow
1729270,2,3065.0,3305.0,2586302617,162,43105.0,Yellow
1729270,2,3277.0,3517.0,2586307349,161,403693.0,Yellow
1729271,1,1513.0,1513.0,2586258393,24,331790.0,Yellow
1729272,2,4859.0,5039.0,2584994937,29,101955.0,Yellow
1729272,2,5219.0,5399.0,2584997573,95,243249.0,Yellow
1729273,1,2440.0,2440.0,2585366397,167,303139.0,Yellow
1729273,1,2536.0,2536.0,2585370097,170,300359.0,Yellow
1729273,1,2830.0,2830.0,2585380259,170,306581.0,Yellow
