MATCH_ID,PERIOD_ID,TIME_SECONDS,NEW_TIME_SECONDS,ORIGINAL_EVENT_ID,TEAM_WS_ID,PLAYER_WS_ID_ON,PLAYER_WS_ID_OFF
1549718,2,3870.0,4110.0,2368659205,15,93894.0,115868.0
1549718,2,4700.0,4940.0,2368667773,161,140088.0,300513.0
1549718,2,5323.0,5563.0,2368674883,161,368409.0,108186.0
1549719,2,2700.0,2820.0,2370308989,15,78498.0,353292.0
1549719,2,3093.0,3213.0,2370310455,15,130331.0,28550.0
1549719,2,3766.0,3886.0,2370312325,15,93894.0,114075.0
1549719,2,4360.0,4480.0,2370313831,24,109807.0,91762.0
1549719,2,4384.0,4504.0,2370313885,24,410639.0,260592.0
1549719,2,4556.0,4676.0,2370314207,24,232261.0,115508.0
1549720,1,2409.0,2409.0,2370322963,189,296240.0,353377.0
1549720,2,2700.0,3000.0,2370325887,211,39308.0,113994.0
1549720,2,2700.0,3000.0,2370325927,189,404109.0,339674.0
1549720,2,3931.0,4231.0,2370328453,189,320575.0,381114.0
1549720,2,5045.0,5345.0,2370332243,211,71824.0,21683.0
1549720,2,5052.0,5352.0,2370332265,211,362146.0,345319.0
1549721,2,4293.0,4533.0,2402720575,184,80067.0,135865.0
1549721,2,4306.0,4546.0,2402720659,31,136945.0,349669.0
1549721,2,4765.0,5005.0,2402723079,184,84129.0,115479.0
1549721,2,5039.0,5279.0,2402724937,184,357427.0,5625.0
1549721,2,5193.0,5433.0,2402726067,31,25964.0,297544.0
1549722,2,2700.0,2880.0,2386029721,19,280771.0,83459.0
1549722,2,2700.0,2880.0,2386029773,19,361787.0,69638.0
1549722,2,3633.0,3813.0,2386036563,19,362192.0,302313.0
1549722,2,4062.0,4242.0,2386040157,26,68659.0,74939.0
1549722,2,4565.0,4745.0,2386044393,26,4511.0,355354.0
1549722,2,5044.0,5224.0,2386047309,26,124688.0,377168.0
1549723,2,2700.0,2820.0,2370250113,14,141169.0,135366.0
1549723,2,4242.0,4362.0,2370271197,14,312670.0,136345.0
1549723,2,4259.0,4379.0,2370271403,167,331254.0,73084.0
1549724,1,3025.0,3025.0,2370474923,23,141486.0,134115.0
1549724,2,2700.0,3060.0,2370475467,32,346300.0,114397.0
1549724,2,2700.0,3060.0,2370475495,32,24328.0,367782.0
1549724,2,4445.0,4805.0,2370478393,23,303924.0,93160.0
1549724,2,4663.0,5023.0,2370478741,32,38128.0,336915.0
1549724,2,4972.0,5332.0,2370479323,23,118326.0,135891.0
1549725,2,3953.0,4133.0,2370267177,168,301243.0,136458.0
1549725,2,4290.0,4470.0,2370271609,168,382368.0,367480.0
1549725,2,4478.0,4658.0,2370274357,13,125209.0,238940.0
1549725,2,4493.0,4673.0,2370274471,168,399296.0,377190.0
1549725,2,4653.0,4833.0,2370276817,13,239872.0,367185.0
1549725,2,4881.0,5061.0,2370279937,13,363686.0,380706.0
1549726,2,3765.0,3945.0,2370264331,162,328096.0,317504.0
1549726,2,3811.0,3991.0,2370264809,30,279425.0,83532.0
1549726,2,4504.0,4684.0,2370274405,30,368519.0,91909.0
1549726,2,4506.0,4686.0,2370274653,162,91822.0,375621.0
1549726,2,4692.0,4872.0,2370276841,30,321389.0,101859.0
1549726,2,4900.0,5080.0,2370279895,162,349891.0,389579.0
1549727,2,2700.0,2880.0,2370250379,29,69517.0,343975.0
1549727,2,2700.0,2880.0,2370250579,29,89998.0,297203.0
1549727,2,4809.0,4989.0,2370279951,18,256419.0,393407.0
1549727,2,4814.0,4994.0,2370280021,29,41672.0,137021.0
1549727,2,5299.0,5479.0,2370286777,18,93677.0,13796.0
1549727,2,5555.0,5735.0,2370289617,18,357101.0,90780.0
1549728,1,1772.0,1772.0,2392349729,27,68393.0,75919.0
1549728,2,2700.0,2820.0,2392365999,27,312705.0,81026.0
1549728,2,3646.0,3766.0,2392373529,161,337916.0,262854.0
1549728,2,4208.0,4328.0,2392376017,161,380655.0,108186.0
1549728,2,4362.0,4482.0,2392376665,27,323669.0,69956.0
1549728,2,4861.0,4981.0,2392380493,161,421894.0,115917.0
1549729,2,3613.0,3793.0,2386311765,161,115917.0,296363.0
1549729,2,4226.0,4406.0,2386315979,13,239872.0,380706.0
1549729,2,4465.0,4645.0,2386317443,161,337916.0,262854.0
1549729,2,4535.0,4715.0,2386317873,13,345845.0,69945.0
1549729,2,5389.0,5569.0,2386322653,161,124106.0,300513.0
1549729,2,5485.0,5665.0,2386323115,13,379790.0,297403.0
1549731,1,1607.0,1607.0,2370684743,15,84008.0,361330.0
1549731,2,2700.0,3000.0,2370699297,15,353292.0,130331.0
1549731,2,3903.0,4203.0,2370704373,211,353191.0,386979.0
1549731,2,3978.0,4278.0,2370704953,15,114075.0,350088.0
1549731,2,4741.0,5041.0,2370710229,211,39308.0,345319.0
1549731,2,5259.0,5559.0,2370713785,211,362146.0,399378.0
1549732,1,2394.0,2394.0,2370542181,27,367217.0,75919.0
1549732,2,2700.0,2820.0,2370544725,27,373525.0,362501.0
1549732,2,3692.0,3812.0,2370547187,27,145392.0,115639.0
1549732,2,4886.0,5006.0,2370549551,29,122980.0,349484.0
1549732,2,5098.0,5218.0,2370550013,29,343975.0,137021.0
1549732,2,5344.0,5464.0,2370550653,29,369861.0,89998.0
1549733,2,2700.0,3060.0,2370545413,168,384143.0,296838.0
1549733,2,4021.0,4381.0,2370548311,168,429723.0,399296.0
1549733,2,4354.0,4714.0,2370548933,162,70493.0,108638.0
1549733,2,4804.0,5164.0,2370549881,162,68312.0,328096.0
1549733,2,4808.0,5168.0,2370549921,168,367480.0,377190.0
1549733,2,4968.0,5328.0,2370550247,162,33930.0,231135.0
1549734,2,4204.0,4324.0,2395469031,23,135891.0,303924.0
1549734,2,4527.0,4647.0,2395470641,31,141469.0,136945.0
1549734,2,5062.0,5182.0,2395472897,23,141486.0,93160.0
1549734,2,5215.0,5335.0,2395473619,31,118123.0,317804.0
1549734,2,5527.0,5647.0,2395475267,23,109227.0,100599.0
1549734,2,6289.0,6409.0,2395478877,31,71522.0,349669.0
1549735,2,2700.0,2820.0,2392373277,19,362192.0,83459.0
1549735,2,3477.0,3597.0,2392376743,19,109670.0,317896.0
1549735,2,3972.0,4092.0,2392380663,19,69638.0,82972.0
1549735,2,4240.0,4360.0,2392383195,24,115508.0,91762.0
1549735,2,4562.0,4682.0,2392386283,24,260592.0,80767.0
1549735,2,5159.0,5279.0,2392391121,24,8166.0,337883.0
1549736,2,3292.0,3412.0,2370570117,26,243510.0,84146.0
1549736,2,3305.0,3425.0,2370570149,14,136345.0,289253.0
1549736,2,3315.0,3435.0,2370570181,14,299451.0,312670.0
1549736,2,3798.0,3918.0,2370570975,26,4511.0,115916.0
1549736,2,4052.0,4172.0,2370571317,14,42147.0,137015.0
1549736,2,4197.0,4317.0,2370571515,26,96182.0,68659.0
1549738,2,2700.0,2940.0,2370544799,30,94042.0,362275.0
1549738,2,3688.0,3928.0,2370547335,30,92508.0,131519.0
1549738,2,4239.0,4479.0,2370548399,18,393407.0,13798.0
1549738,2,4561.0,4801.0,2370549033,30,368519.0,328512.0
1549738,2,4936.0,5176.0,2370549823,18,86425.0,136460.0
1549739,2,3728.0,3908.0,2370994963,167,77464.0,279379.0
1549739,2,3730.0,3910.0,2370994975,13,288795.0,247454.0
1549739,2,4252.0,4432.0,2370996209,13,363686.0,73078.0
1549739,2,5025.0,5205.0,2370997733,13,125209.0,367185.0
1549740,2,3220.0,3400.0,2371154275,189,320575.0,295964.0
1549740,2,3603.0,3783.0,2371157635,189,362124.0,339674.0
1549740,2,4127.0,4307.0,2371162771,24,115508.0,369813.0
1549740,2,4741.0,4921.0,2371168467,24,313545.0,109807.0
1549740,2,4767.0,4947.0,2371168789,189,298689.0,404109.0
1549741,2,4116.0,4416.0,2371212745,26,243510.0,4511.0
1549741,2,4118.0,4418.0,2371212661,26,84146.0,235755.0
1549741,2,4150.0,4450.0,2371212931,15,106968.0,353292.0
1549741,2,4723.0,5023.0,2371215401,15,350088.0,326413.0
1549741,2,5353.0,5653.0,2371217917,26,355354.0,109915.0
1549742,2,2700.0,3060.0,2371060079,29,122980.0,349484.0
1549742,2,3563.0,3923.0,2371061339,162,328096.0,70493.0
1549742,2,4042.0,4402.0,2371061687,162,371281.0,68312.0
1549742,2,4249.0,4609.0,2371061825,29,343975.0,137021.0
1549742,2,4470.0,4830.0,2371061987,162,141246.0,108638.0
1549742,2,5284.0,5644.0,2371062565,29,8247.0,89998.0
1549743,2,3621.0,3861.0,2371158375,211,75692.0,110290.0
1549743,2,3634.0,3874.0,2371158455,211,386979.0,21683.0
1549743,2,4557.0,4797.0,2371167329,31,25964.0,255961.0
1549743,2,4830.0,5070.0,2371169887,211,399378.0,113994.0
1549743,2,5178.0,5418.0,2371173315,31,118123.0,82438.0
1549744,2,2700.0,2880.0,2371149997,184,125004.0,41868.0
1549744,2,3468.0,3648.0,2371156643,19,362192.0,280771.0
1549744,2,3703.0,3883.0,2371158965,19,302313.0,317896.0
1549744,2,4756.0,4936.0,2371169001,184,33891.0,5625.0
1549744,2,5032.0,5212.0,2371171693,184,84129.0,73380.0
1549746,2,3565.0,3685.0,2371407741,32,123761.0,367782.0
1549746,2,3922.0,4042.0,2371408787,161,140088.0,368409.0
1549746,2,4504.0,4624.0,2371409957,32,300299.0,346300.0
1549746,2,4858.0,4978.0,2371410815,161,380655.0,108186.0
1549746,2,5021.0,5141.0,2371411221,32,413211.0,331924.0
1549746,2,5238.0,5358.0,2371411751,161,124106.0,300513.0
1549747,2,3966.0,4146.0,2392375449,23,342811.0,338780.0
1549747,2,4350.0,4530.0,2392376933,18,136460.0,393407.0
1549747,2,4684.0,4864.0,2392379603,18,13798.0,90780.0
1549747,2,5087.0,5267.0,2392383325,23,303924.0,93160.0
1549747,2,5095.0,5275.0,2392383371,18,363676.0,141732.0
1549747,2,5450.0,5630.0,2392386709,23,109227.0,100599.0
1549748,2,2700.0,2820.0,2371025013,27,373525.0,329811.0
1549748,2,4161.0,4281.0,2371035625,30,143990.0,364215.0
1549748,2,4948.0,5068.0,2371042043,30,303908.0,362275.0
1549748,2,5431.0,5551.0,2371045547,30,368519.0,92508.0
1549748,2,5458.0,5578.0,2371045703,27,69956.0,367217.0
1549748,2,5965.0,6085.0,2371049341,27,362501.0,145392.0
1549749,2,2700.0,3000.0,2373913623,24,134207.0,301440.0
1549749,2,4054.0,4354.0,2373924795,24,80767.0,115508.0
1549749,2,4537.0,4837.0,2373929399,24,410639.0,91762.0
1549749,2,4621.0,4921.0,2373931215,32,346300.0,413211.0
1549749,2,5311.0,5611.0,2373937379,32,275035.0,123761.0
1549749,2,5311.0,5611.0,2373937417,32,109000.0,367782.0
1549750,2,3331.0,3571.0,2373509001,211,386979.0,21683.0
1549750,2,3898.0,4138.0,2373511555,162,70493.0,332403.0
1549750,2,3910.0,4150.0,2373511585,162,328096.0,317504.0
1549750,2,4350.0,4590.0,2373513097,211,122926.0,71824.0
1549750,2,4364.0,4604.0,2373513119,211,39308.0,110290.0
1549750,2,4850.0,5090.0,2373514547,162,68312.0,371281.0
1549751,1,2375.0,2375.0,2388695071,184,372724.0,94935.0
1549751,2,2700.0,2880.0,2388710089,14,299451.0,120763.0
1549751,2,4226.0,4406.0,2388730313,184,33891.0,125004.0
1549751,2,4277.0,4457.0,2388730973,14,106981.0,345560.0
1549751,2,4293.0,4473.0,2388731049,14,137015.0,136345.0
1549751,2,5231.0,5411.0,2388743339,184,33386.0,79050.0
1549752,2,2934.0,3054.0,2374257037,189,295964.0,229562.0
1549752,2,4025.0,4145.0,2374267227,189,296240.0,362124.0
1549752,2,4415.0,4535.0,2374270947,26,262838.0,84146.0
1549752,2,4482.0,4602.0,2374271577,189,339674.0,353377.0
1549752,2,4641.0,4761.0,2374272965,26,4511.0,96182.0
1549752,2,4863.0,4983.0,2374275223,26,408662.0,235755.0
1549753,2,4094.0,4214.0,2373651573,15,130903.0,302692.0
1549753,2,4110.0,4230.0,2373651745,15,350088.0,115868.0
1549753,2,4828.0,4948.0,2373659483,15,343346.0,84008.0
1549753,2,5036.0,5156.0,2373662355,167,77464.0,73084.0
1549753,2,5279.0,5399.0,2373665639,167,279379.0,331254.0
1549754,2,3934.0,4114.0,2373822023,27,75919.0,390700.0
1549754,2,4422.0,4602.0,2373833539,23,141486.0,93160.0
1549754,2,4580.0,4760.0,2373837385,27,69956.0,32514.0
1549754,2,4992.0,5172.0,2373846877,27,362501.0,329811.0
1549754,2,5129.0,5309.0,2373849987,23,303924.0,135891.0
1549755,2,3207.0,3327.0,2373797287,31,318432.0,31826.0
1549755,2,3218.0,3338.0,2373797569,31,317804.0,25964.0
1549755,2,4580.0,4700.0,2373834415,168,118303.0,384143.0
1549755,2,4754.0,4874.0,2373838741,168,296838.0,362103.0
1549755,2,5202.0,5322.0,2373848931,168,399296.0,367480.0
1549756,2,3776.0,3956.0,2419620289,13,363686.0,380706.0
1549756,2,4305.0,4485.0,2419622789,30,92508.0,355855.0
1549756,2,4309.0,4489.0,2419622757,30,279425.0,91909.0
1549756,2,4313.0,4493.0,2419622851,13,73078.0,345845.0
1549756,2,4506.0,4686.0,2419623483,13,379790.0,334087.0
1549756,2,4867.0,5047.0,2419624759,30,302312.0,103837.0
1549757,1,1300.0,1300.0,2374234695,19,396114.0,82972.0
1549757,1,1377.0,1377.0,2374235289,19,409110.0,351252.0
1549757,2,3614.0,3914.0,2374264029,29,122980.0,343975.0
1549757,2,3862.0,4162.0,2374266255,19,83459.0,396114.0
1549757,2,4102.0,4402.0,2374268511,29,41672.0,297203.0
1549757,2,5206.0,5506.0,2374279071,29,428688.0,300359.0
1549758,2,2700.0,3000.0,2373790883,18,256419.0,357101.0
1549758,2,4216.0,4516.0,2373832317,18,93677.0,395472.0
1549758,2,4648.0,4948.0,2373842169,161,140088.0,368409.0
1549758,2,4654.0,4954.0,2373842361,18,136460.0,393407.0
1549758,2,4770.0,5070.0,2373844973,161,380655.0,108186.0
1549758,2,5733.0,6033.0,2373865901,161,384130.0,300513.0
1549759,2,4583.0,4763.0,2376275983,13,345845.0,363686.0
1549759,2,4935.0,5115.0,2376281381,184,41868.0,33891.0
1549760,1,1524.0,1524.0,2375670759,189,329554.0,229562.0
1549760,1,1595.0,1595.0,2375672533,189,362124.0,339674.0
1549760,2,3443.0,5063.0,2375793639,189,296240.0,329554.0
1549760,2,4483.0,6103.0,2375814809,161,140088.0,380655.0
1549760,2,4732.0,6352.0,2375817263,189,362215.0,362124.0
1549760,2,4977.0,6597.0,2375819597,189,320575.0,295964.0
1549760,2,5527.0,7147.0,2375823937,161,368409.0,300513.0
1549761,2,3345.0,3525.0,2376353985,30,92508.0,322611.0
1549761,2,3359.0,3539.0,2376354101,30,364215.0,384063.0
1549761,2,4349.0,4529.0,2376361567,15,114075.0,106968.0
1549761,2,5198.0,5378.0,2376367591,15,84008.0,350088.0
1549761,2,5289.0,5469.0,2376368151,30,368519.0,143990.0
1549761,2,5429.0,5609.0,2376368861,15,112161.0,115868.0
1549762,2,3590.0,3710.0,2376260271,26,262838.0,84146.0
1549762,2,4024.0,4144.0,2376267547,162,332403.0,317504.0
1549762,2,4599.0,4719.0,2376275611,162,67491.0,108638.0
1549762,2,4614.0,4734.0,2376275875,162,68312.0,328096.0
1549762,2,5381.0,5501.0,2376287381,26,4511.0,96182.0
1549762,2,5462.0,5582.0,2376288873,26,136451.0,318871.0
1549763,2,3055.0,3355.0,2375550249,31,82438.0,118123.0
1549763,2,3309.0,3609.0,2375555339,31,349669.0,71522.0
1549763,2,3878.0,4178.0,2375562885,31,409497.0,116317.0
1549763,2,4403.0,4703.0,2375568495,24,410639.0,80767.0
1549763,2,4709.0,5009.0,2375573385,24,91762.0,148503.0
1549763,2,5442.0,5742.0,2375586023,24,134207.0,260592.0
1549764,1,2479.0,2479.0,2375698521,23,342811.0,201755.0
1549764,2,3738.0,4098.0,2375760485,23,109227.0,112009.0
1549764,2,4074.0,4434.0,2375769493,23,70099.0,105171.0
1549764,2,4222.0,4582.0,2375773307,19,280771.0,302313.0
1549764,2,4784.0,5144.0,2375789269,19,362192.0,69638.0
1549765,2,3689.0,3869.0,2376262765,211,386979.0,71824.0
1549765,2,3699.0,3879.0,2376263209,211,39308.0,362146.0
1549765,2,3827.0,4007.0,2376265337,14,42147.0,331382.0
1549765,2,4615.0,4795.0,2376276843,211,122926.0,110290.0
1549765,2,4654.0,4834.0,2376277443,14,345664.0,299451.0
1549765,2,5514.0,5694.0,2376290335,14,135366.0,345560.0
1549766,2,3700.0,3760.0,2375751321,32,300299.0,413211.0
1549766,2,4193.0,4253.0,2375765689,29,83554.0,111372.0
1549766,2,4884.0,4944.0,2375784661,32,24328.0,114397.0
1549766,2,4898.0,4958.0,2375785037,32,122366.0,367782.0
1549767,2,2700.0,2880.0,2375861221,18,141732.0,86425.0
1549767,2,3549.0,3729.0,2375869767,167,279379.0,97692.0
1549767,2,4224.0,4404.0,2375874415,18,284115.0,136742.0
1549767,2,4885.0,5065.0,2375880801,18,357101.0,93677.0
1549768,1,1237.0,1237.0,2375390701,168,82917.0,404572.0
1549768,2,3494.0,3674.0,2375416865,27,362501.0,69956.0
1549768,2,5035.0,5215.0,2375424617,27,145392.0,239881.0
1549768,2,5163.0,5343.0,2375425071,168,118303.0,25028.0
1549768,2,5291.0,5471.0,2375425523,27,32514.0,75919.0
1549768,2,5701.0,5881.0,2375426633,168,377190.0,289014.0
1549769,2,3514.0,3754.0,2380713323,24,410639.0,260592.0
1549769,2,4657.0,4897.0,2380727961,24,8166.0,80767.0
1549769,2,5077.0,5317.0,2380730461,19,82972.0,69638.0
1549769,2,5310.0,5550.0,2380731343,24,124316.0,369813.0
1549770,2,3684.0,3804.0,2374816693,211,119822.0,71824.0
1549770,2,3688.0,3808.0,2374816737,211,113994.0,39308.0
1549770,2,4559.0,4679.0,2374826521,211,122926.0,386979.0
1549770,2,4785.0,4905.0,2374829141,15,326413.0,78498.0
1549770,2,4795.0,4915.0,2374829213,15,93894.0,106968.0
1549770,2,4795.0,4915.0,2374829499,15,130903.0,115868.0
1549771,2,4041.0,4221.0,2380456731,32,5583.0,24328.0
1549771,2,4093.0,4273.0,2380457531,184,5625.0,125004.0
1549771,2,4789.0,4969.0,2380470057,32,109000.0,336915.0
1549771,2,5058.0,5238.0,2380471937,32,413211.0,300299.0
1549771,2,5267.0,5447.0,2380472577,184,33386.0,33891.0
1549772,2,3786.0,3966.0,2380704035,168,381255.0,377190.0
1549772,2,4189.0,4369.0,2380708869,162,67491.0,371281.0
1549772,2,4438.0,4618.0,2380711769,168,320959.0,301243.0
1549772,2,4781.0,4961.0,2380715895,162,332403.0,91822.0
1549772,2,4792.0,4972.0,2380715977,162,317504.0,328096.0
1549772,2,5021.0,5201.0,2380719139,168,429723.0,382368.0
1549773,2,3572.0,3632.0,2380429591,29,89998.0,137021.0
1549773,2,4604.0,4664.0,2380448389,27,373525.0,69956.0
1549773,2,4613.0,4673.0,2380448559,27,367217.0,363718.0
1549773,2,4622.0,4682.0,2380448753,27,390700.0,75919.0
1549774,2,3714.0,3954.0,2380967113,161,421894.0,368409.0
1549774,2,3722.0,3962.0,2380967163,161,355401.0,121718.0
1549774,2,4073.0,4313.0,2380968421,13,363686.0,247454.0
1549774,2,4248.0,4488.0,2380968909,13,288795.0,367185.0
1549774,2,4818.0,5058.0,2380970485,161,380655.0,97710.0
1549774,2,4820.0,5060.0,2380970493,13,345845.0,73078.0
1549775,1,1484.0,1484.0,2380387857,31,131519.0,136945.0
1549775,1,2053.0,2053.0,2380398303,31,381045.0,318432.0
1549775,2,3564.0,3804.0,2380430481,31,275035.0,118123.0
1549775,2,4920.0,5160.0,2380455203,23,141486.0,93160.0
1549775,2,5402.0,5642.0,2380464083,23,338780.0,342563.0
1549775,2,5429.0,5669.0,2380464497,23,109227.0,83078.0
1549776,2,3568.0,3688.0,2380701171,30,303657.0,101859.0
1549776,2,4518.0,4638.0,2380711545,30,355855.0,92508.0
1549776,2,4939.0,5059.0,2380716887,30,279425.0,362275.0
1549776,2,5234.0,5354.0,2380720593,18,13798.0,256419.0
1549776,2,5375.0,5495.0,2380722433,18,13796.0,393407.0
1549776,2,5764.0,5884.0,2380727497,18,357101.0,141732.0
1549777,2,3542.0,3722.0,2380966243,26,363982.0,355354.0
1549777,2,3550.0,3730.0,2380966291,26,108226.0,96182.0
1549777,2,3574.0,3754.0,2380966365,14,136345.0,345664.0
1549777,2,3582.0,3762.0,2380966579,14,289253.0,345560.0
1549777,2,4693.0,4873.0,2380970109,14,331382.0,299451.0
1549777,2,5357.0,5537.0,2380971789,26,262838.0,377168.0
1549779,2,3636.0,3756.0,2381655147,189,318744.0,298689.0
1549779,2,3939.0,4059.0,2381665145,162,20339.0,108638.0
1549779,2,4312.0,4432.0,2381676777,162,328096.0,317504.0
1549779,2,4611.0,4731.0,2381685753,162,371281.0,67491.0
1549779,2,4872.0,4992.0,2381693617,189,320575.0,296240.0
1549779,2,5152.0,5272.0,2381702403,189,362124.0,295964.0
1549780,2,3516.0,3696.0,2382303037,26,74939.0,68659.0
1549780,2,3663.0,3843.0,2382305523,184,357427.0,33891.0
1549780,2,3998.0,4178.0,2382310519,26,235755.0,109915.0
1549780,2,4453.0,4633.0,2382317099,184,33386.0,115479.0
1549780,2,5517.0,5697.0,2382336073,26,4511.0,243510.0
1549781,2,2700.0,2820.0,2409514455,15,28550.0,130331.0
1549781,2,3597.0,3717.0,2409522627,15,326413.0,78498.0
1549781,2,4197.0,4317.0,2409529369,13,380706.0,345845.0
1549781,2,4464.0,4584.0,2409532473,13,69945.0,363686.0
1549781,2,4828.0,4948.0,2409535759,15,115868.0,84008.0
1549781,2,5684.0,5804.0,2409543987,13,73078.0,367185.0
1549782,1,481.0,481.0,2381539749,19,409110.0,134143.0
1549782,2,2700.0,2880.0,2381628699,19,280771.0,300447.0
1549782,2,2700.0,2880.0,2381630287,19,82972.0,69638.0
1549782,2,4294.0,4474.0,2381678265,31,131519.0,141469.0
1549782,2,4858.0,5038.0,2381695415,31,232261.0,349669.0
1549782,2,5126.0,5306.0,2381703885,31,25964.0,317804.0
1549783,1,1819.0,1819.0,2382384079,14,396317.0,301441.0
1549783,2,3998.0,4238.0,2382421749,29,83554.0,111372.0
1549783,2,4337.0,4577.0,2382424233,14,299451.0,137015.0
1549783,2,4725.0,4965.0,2382426811,29,343975.0,297203.0
1549783,2,4729.0,4969.0,2382426863,29,137021.0,89998.0
1549783,2,5331.0,5571.0,2382431337,14,87182.0,136345.0
1549784,2,2700.0,2880.0,2381451369,18,92550.0,136742.0
1549784,2,4244.0,4424.0,2381468437,18,415174.0,141732.0
1549784,2,4495.0,4675.0,2381471709,32,413211.0,336915.0
1549784,2,4892.0,5072.0,2381478293,32,109000.0,300299.0
1549784,2,5654.0,5834.0,2381491159,18,357101.0,90780.0
1549785,1,2950.0,2950.0,2382276967,23,112009.0,109227.0
1549785,2,2844.0,3264.0,2382292167,23,100599.0,83078.0
1549785,2,4298.0,4718.0,2382316585,24,327682.0,260592.0
1549785,2,4310.0,4730.0,2382316675,24,91762.0,148503.0
1549785,2,5039.0,5459.0,2382330087,24,410639.0,318449.0
1549785,2,5516.0,5936.0,2382337751,23,338780.0,342563.0
1549786,2,3745.0,3865.0,2381806161,168,118303.0,362103.0
1549786,2,3756.0,3876.0,2381806257,168,320959.0,301243.0
1549786,2,4477.0,4597.0,2381812237,167,425576.0,136741.0
1549786,2,4860.0,4980.0,2381818477,167,401254.0,331254.0
1549786,2,4997.0,5117.0,2381821011,167,416803.0,104749.0
1549786,2,5191.0,5311.0,2381824555,168,136458.0,367480.0
1549787,1,1649.0,1649.0,2382249231,30,355855.0,322611.0
1549787,2,4213.0,4453.0,2382312729,30,279425.0,92508.0
1549787,2,4834.0,5074.0,2382323239,161,262854.0,300513.0
1549787,2,4899.0,5139.0,2382324499,30,328512.0,94042.0
1549787,2,5023.0,5263.0,2382326639,161,368409.0,384130.0
1549787,2,5156.0,5396.0,2382329177,161,380655.0,108186.0
1549788,2,2700.0,2820.0,2381626707,27,367217.0,363718.0
1549788,2,2700.0,2820.0,2381625181,27,322670.0,32514.0
1549788,2,3813.0,3933.0,2381660259,211,303096.0,39308.0
1549788,2,3825.0,3945.0,2381660781,211,345319.0,71824.0
1549788,2,4179.0,4299.0,2381672663,27,373525.0,69956.0
1549788,2,5450.0,5570.0,2381711275,211,75692.0,21683.0
1549789,1,2586.0,2586.0,2384121885,189,298689.0,339674.0
1549789,2,4033.0,4273.0,2384197291,189,362124.0,318744.0
1549789,2,4480.0,4720.0,2384211855,13,239872.0,363686.0
1549789,2,4982.0,5222.0,2384228429,13,345845.0,73078.0
1549789,2,4989.0,5229.0,2384228535,189,320575.0,295964.0
1549790,2,3435.0,3555.0,2384174147,24,148503.0,337883.0
1549790,2,3846.0,3966.0,2384189615,24,8166.0,322043.0
1549790,2,4259.0,4379.0,2384202425,24,327682.0,260592.0
1549790,2,5122.0,5242.0,2384231181,27,145392.0,329811.0
1549790,2,5561.0,5681.0,2384242997,27,362501.0,322670.0
1549790,2,5564.0,5684.0,2384243179,27,68393.0,131337.0
1549791,2,3251.0,3431.0,2384163199,184,33891.0,125004.0
1549791,2,3278.0,3458.0,2384164639,211,122926.0,399378.0
1549791,2,3292.0,3472.0,2384164981,211,113994.0,21683.0
1549791,2,4076.0,4256.0,2384192915,211,423720.0,39308.0
1549791,2,5215.0,5395.0,2384230477,184,33386.0,115479.0
1549791,2,5510.0,5690.0,2384239021,184,80067.0,5625.0
1549792,2,2700.0,2940.0,2384146099,162,107395.0,33866.0
1549792,2,4416.0,4656.0,2384207563,15,255777.0,106968.0
1549792,2,4419.0,4659.0,2384207189,15,93894.0,114075.0
1549792,2,4420.0,4660.0,2384207373,15,84008.0,322747.0
1549792,2,5046.0,5286.0,2384227933,162,332403.0,67491.0
1549792,2,5472.0,5712.0,2384240725,162,328096.0,20339.0
1549793,1,1842.0,1842.0,2384830155,19,351252.0,276205.0
1549793,2,2700.0,3120.0,2384864447,19,362192.0,123232.0
1549793,2,2700.0,3120.0,2384864683,19,300447.0,317896.0
1549793,2,3968.0,4388.0,2384884327,32,114397.0,97752.0
1549793,2,3976.0,4396.0,2384884439,32,413211.0,109000.0
1549793,2,5065.0,5485.0,2384901237,32,93206.0,5583.0
1549794,2,3707.0,3827.0,2384176557,26,74939.0,84146.0
1549794,2,3716.0,3836.0,2384176925,26,124688.0,243510.0
1549794,2,4508.0,4628.0,2384203779,168,377190.0,367480.0
1549794,2,4856.0,4976.0,2384216447,168,301243.0,320959.0
1549794,2,5139.0,5259.0,2384224723,168,429723.0,289014.0
1549794,2,5350.0,5470.0,2384231555,26,262838.0,377168.0
1549795,2,4029.0,4209.0,2384337061,167,104749.0,97692.0
1549795,2,4769.0,4949.0,2384346123,30,92508.0,91909.0
1549795,2,4935.0,5115.0,2384348459,30,94042.0,328512.0
1549795,2,5580.0,5760.0,2384356577,30,322655.0,322611.0
1549796,2,2700.0,2820.0,2384143497,31,118123.0,82438.0
1549796,2,3869.0,3989.0,2384185697,31,71522.0,136824.0
1549796,2,4470.0,4590.0,2384205081,31,131519.0,349669.0
1549796,2,4948.0,5068.0,2384220721,18,13798.0,393407.0
1549796,2,5439.0,5559.0,2384236935,18,136460.0,256419.0
1549796,2,5559.0,5679.0,2384240329,18,363676.0,93677.0
1549797,2,2700.0,2880.0,2383957109,29,349484.0,83554.0
1549797,2,4328.0,4508.0,2383975487,29,343975.0,137021.0
1549797,2,4702.0,4882.0,2383981285,23,303924.0,93160.0
1549797,2,5229.0,5409.0,2383991001,23,338780.0,342563.0
1549798,2,3460.0,3640.0,2385003033,161,262854.0,16161.0
1549798,2,4367.0,4547.0,2385013341,14,289253.0,345560.0
